id	tweet	subtask_a	subtask_b	subtask_c
2427	@USER @USER कंगना किती नालायक आहे	OFF	TIN	IND
2428	@USER @USER लाजा वाटू दया कोरोना काळात तुम्ही किती नालायक पना केला करोड़ो लोकांचा जीव धोक्यात…	OFF	TIN	OTH
2429	@USER @USER बिनडोक टीकाकार भुंकणारे भक्त हऱ्या नाऱ्या गँग बुद्धी नसलेला एक मनसे नेता यांना झणझणीत चपराकअरे ना…	OFF	TIN	GRP
2430	नरेंद्रमोदीग्लोबलपप्पूहै देशातील लोकं अभावी मरत असताना क्रिकेट आणि कुंभ मेळा भरवल्या जात आहे …	OFF	UNT	
2431	त्या भाजपा पेक्षा गोदी मीडियाची थोबाड बघा असं वाटतंय आता बांगड्याच फोडून घेतीलनालायक कुठले	OFF	TIN	GRP
2432	@USER @USER @USER प्रचारावेळी होणारी गर्दीवेळी कोरोणा आराम घ्यायला जातो वाटतो आणि नालायक राजकारणी भंकतात…	OFF	UNT	
2433	@USER देशातील लोकं अभावी मरत असताना क्रिकेट आणि कुंभमेळा भरवल्या जात आहे यांना लागणारा…	OFF	UNT	
2434	देशातील लोकं अभावी मरत असताना क्रिकेट आणि कुंभमेळा भरवल्या जात आहे यांना लागणारा करोडो चा खर्च हा…	OFF	UNT	
2435	देशातील लोकं अभावी मरत असताना क्रिकेट आणि कुंभमेळा भरवल्या जात आहे यांना लागणारा करोडो चा खर्च हा ज…	OFF	UNT	
2436	@USER नालायक़	OFF	UNT	
2437	@USER अरे नालायक मानसा तुला आमचा विषय समजला नाही कुत्र्या आम्ही पैसे मागत नाही बिनपगारी नोकरी करायला त…	OFF	TIN	IND
